AEBODSYS,AEHLGT,AEHLT,AEDECOD,A,C,B,D,APLUSB,CPLUSD,N,PCTTREAT,PCTCONTROL,RD,RR,PVALUE
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","GENERAL SIGNS AND SYMPTOMS NEC","INFLUENZA LIKE ILLNESS",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","GENERAL SIGNS AND SYMPTOMS NEC","SWELLING",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","GENERAL SIGNS AND SYMPTOMS NEC","XEROSIS",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","GENERAL SIGNS AND SYMPTOMS NEC",,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","HERNIAS NEC","HERNIA",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","HERNIAS NEC",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","OEDEMA NEC","GENERALISED OEDEMA",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","OEDEMA NEC","GRAVITATIONAL OEDEMA",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","OEDEMA NEC","OEDEMA",8,4,265,269,273,273,546,2.9,1.5,1.5,2,2.1
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","OEDEMA NEC","OEDEMA PERIPHERAL",24,40,249,233,273,273,546,8.8,14.7,-5.9,0.6,4.5
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","OEDEMA NEC",,33,46,240,227,273,273,546,12.1,16.8,-4.8,0.7,3.6
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","PAIN AND DISCOMFORT NEC","CHEST PAIN",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","PAIN AND DISCOMFORT NEC","FACIAL PAIN",2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","PAIN AND DISCOMFORT NEC","HERNIA PAIN",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","PAIN AND DISCOMFORT NEC","NON-CARDIAC CHEST PAIN",29,29,244,244,273,273,546,10.6,10.6,0,1,2.2
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","PAIN AND DISCOMFORT NEC","PAIN",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC","PAIN AND DISCOMFORT NEC",,33,31,240,242,273,273,546,12.1,11.4,0.7,1.1,2.3
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","GENERAL SYSTEM DISORDERS NEC",,,90,102,183,171,273,273,546,33,37.4,-4.4,0.9,3.2
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","HEART FAILURES","HEART FAILURE SIGNS AND SYMPTOMS","OEDEMA PERIPHERAL",4,4,269,269,273,273,546,1.5,1.5,0,1,1.3
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","HEART FAILURES","HEART FAILURE SIGNS AND SYMPTOMS",,4,4,269,269,273,273,546,1.5,1.5,0,1,1.3
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","HEART FAILURES",,,4,4,269,269,273,273,546,1.5,1.5,0,1,1.3
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","TISSUE DISORDERS NEC","MASS CONDITIONS NEC","CYST",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","TISSUE DISORDERS NEC","MASS CONDITIONS NEC","HAEMORRHAGIC CYST",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","TISSUE DISORDERS NEC","MASS CONDITIONS NEC",,1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","TISSUE DISORDERS NEC",,,1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","TOTAL FLUID VOLUME INCREASED","OEDEMA","PITTING OEDEMA",2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","TOTAL FLUID VOLUME INCREASED","OEDEMA",,2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","TOTAL FLUID VOLUME INCREASED",,,2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS",,,,101,111,172,162,273,273,546,37,40.7,-3.7,0.9,3
"HEPATOBILIARY DISORDERS","BILE DUCT DISORDERS","BILE DUCT INFECTIONS AND INFLAMMATIONS","BILIARY COLIC",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"HEPATOBILIARY DISORDERS","BILE DUCT DISORDERS","BILE DUCT INFECTIONS AND INFLAMMATIONS",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"HEPATOBILIARY DISORDERS","BILE DUCT DISORDERS",,,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"HEPATOBILIARY DISORDERS","GALLBLADDER DISORDERS","CHOLECYSTITIS AND CHOLELITHIASIS","CHOLECYSTITIS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"HEPATOBILIARY DISORDERS","GALLBLADDER DISORDERS","CHOLECYSTITIS AND CHOLELITHIASIS","CHOLECYSTITIS ACUTE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"HEPATOBILIARY DISORDERS","GALLBLADDER DISORDERS","CHOLECYSTITIS AND CHOLELITHIASIS","CHOLELITHIASIS",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"HEPATOBILIARY DISORDERS","GALLBLADDER DISORDERS","CHOLECYSTITIS AND CHOLELITHIASIS",,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"HEPATOBILIARY DISORDERS","GALLBLADDER DISORDERS",,,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS NEC","HEPATIC CYST",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS NEC",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS","HEPATIC ENZYMES AND FUNCTION ABNORMALITIES","HEPATIC FUNCTION ABNORMAL",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS","HEPATIC ENZYMES AND FUNCTION ABNORMALITIES",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS","HEPATOCELLULAR DAMAGE AND HEPATITIS NEC","HEPATIC STEATOSIS",2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS","HEPATOCELLULAR DAMAGE AND HEPATITIS NEC",,2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"HEPATOBILIARY DISORDERS","HEPATIC AND HEPATOBILIARY DISORDERS",,,3,1,270,272,273,273,546,1.1,0.4,0.7,3,1.4
"HEPATOBILIARY DISORDERS",,,,6,4,267,269,273,273,546,2.2,1.5,0.7,1.5,1.6
"IMMUNE SYSTEM DISORDERS","ALLERGIC CONDITIONS","ALLERGIC CONDITIONS NEC","HYPERSENSITIVITY",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"IMMUNE SYSTEM DISORDERS","ALLERGIC CONDITIONS","ALLERGIC CONDITIONS NEC",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"IMMUNE SYSTEM DISORDERS","ALLERGIC CONDITIONS","ALLERGIES TO FOODS, FOOD ADDITIVES, DRUGS AND OTHER CHEMICALS","ALLERGY TO VACCINE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"IMMUNE SYSTEM DISORDERS","ALLERGIC CONDITIONS","ALLERGIES TO FOODS, FOOD ADDITIVES, DRUGS AND OTHER CHEMICALS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"IMMUNE SYSTEM DISORDERS","ALLERGIC CONDITIONS","ATOPIC DISORDERS","SEASONAL ALLERGY",3,2,270,271,273,273,546,1.1,0.7,0.4,1.5,1.2
"IMMUNE SYSTEM DISORDERS","ALLERGIC CONDITIONS","ATOPIC DISORDERS",,3,2,270,271,273,273,546,1.1,0.7,0.4,1.5,1.2
"IMMUNE SYSTEM DISORDERS","ALLERGIC CONDITIONS",,,5,3,268,270,273,273,546,1.8,1.1,0.7,1.7,1.5
"IMMUNE SYSTEM DISORDERS",,,,5,3,268,270,273,273,546,1.8,1.1,0.7,1.7,1.5
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","BACTERIAL INFECTIONS NEC","CELLULITIS",5,6,268,267,273,273,546,1.8,2.2,-0.4,0.8,1.5
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","BACTERIAL INFECTIONS NEC","EXTERNAL EAR CELLULITIS",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","BACTERIAL INFECTIONS NEC","FOLLICULITIS",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","BACTERIAL INFECTIONS NEC","RESPIRATORY TRACT INFECTION BACTERIAL",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","BACTERIAL INFECTIONS NEC",,8,7,265,266,273,273,546,2.9,2.6,0.4,1.1,1.6
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","BORDETELLA INFECTIONS","PERTUSSIS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","BORDETELLA INFECTIONS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","CLOSTRIDIA INFECTIONS","CLOSTRIDIUM COLITIS",2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","CLOSTRIDIA INFECTIONS",,2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","HELICOBACTER INFECTIONS","HELICOBACTER INFECTION",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","HELICOBACTER INFECTIONS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","STREPTOCOCCAL INFECTIONS","ERYSIPELAS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","STREPTOCOCCAL INFECTIONS","PHARYNGITIS STREPTOCOCCAL",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS","STREPTOCOCCAL INFECTIONS",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INFECTIONS AND INFESTATIONS","BACTERIAL INFECTIOUS DISORDERS",,,12,9,261,264,273,273,546,4.4,3.3,1.1,1.3,2
"INFECTIONS AND INFESTATIONS","CAMPYLOBACTER INFECTIONS","CAMPYLOBACTER GASTROENTERITIS","CAMPYLOBACTER INTESTINAL INFECTION",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","CAMPYLOBACTER INFECTIONS","CAMPYLOBACTER GASTROENTERITIS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","CAMPYLOBACTER INFECTIONS",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","DENTAL AND GINGIVAL CONDITIONS","DENTAL AND PERIODONTAL INFECTIONS AND INFLAMMATIONS","DENTAL CARIES",2,2,271,271,273,273,546,0.7,0.7,0,1,1
"INFECTIONS AND INFESTATIONS","DENTAL AND GINGIVAL CONDITIONS","DENTAL AND PERIODONTAL INFECTIONS AND INFLAMMATIONS",,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"INFECTIONS AND INFESTATIONS","DENTAL AND GINGIVAL CONDITIONS",,,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","CANDIDA INFECTIONS","CANDIDIASIS",2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","CANDIDA INFECTIONS","ORAL CANDIDIASIS",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","CANDIDA INFECTIONS",,3,1,270,272,273,273,546,1.1,0.4,0.7,3,1.4
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","FUNGAL INFECTIONS NEC","FUNGAL INFECTION",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","FUNGAL INFECTIONS NEC","FUNGAL SKIN INFECTION",2,3,271,270,273,273,546,0.7,1.1,-0.4,0.7,1.2
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","FUNGAL INFECTIONS NEC","GENITAL INFECTION FUNGAL",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","FUNGAL INFECTIONS NEC","ONYCHOMYCOSIS",2,3,271,270,273,273,546,0.7,1.1,-0.4,0.7,1.2
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","FUNGAL INFECTIONS NEC","VAGINAL MYCOSIS",3,0,270,273,273,273,546,1.1,0,1.1,0,2.1
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","FUNGAL INFECTIONS NEC",,9,7,264,266,273,273,546,3.3,2.6,0.7,1.3,1.7
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","TINEA INFECTIONS","TINEA PEDIS",3,1,270,272,273,273,546,1.1,0.4,0.7,3,1.4
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS","TINEA INFECTIONS",,3,1,270,272,273,273,546,1.1,0.4,0.7,3,1.4
"INFECTIONS AND INFESTATIONS","FUNGAL INFECTIOUS DISORDERS",,,15,9,258,264,273,273,546,5.5,3.3,2.2,1.7,2.6
"INFECTIONS AND INFESTATIONS","GASTROINTESTINAL INFECTIONS","GASTRIC AND GASTROENTERIC INFECTIONS","GASTROENTERITIS",2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"INFECTIONS AND INFESTATIONS","GASTROINTESTINAL INFECTIONS","GASTRIC AND GASTROENTERIC INFECTIONS","GASTROENTERITIS VIRAL",1,5,272,268,273,273,546,0.4,1.8,-1.5,0.2,2.4
"INFECTIONS AND INFESTATIONS","GASTROINTESTINAL INFECTIONS","GASTRIC AND GASTROENTERIC INFECTIONS",,3,5,270,268,273,273,546,1.1,1.8,-0.7,0.6,1.5
"INFECTIONS AND INFESTATIONS","GASTROINTESTINAL INFECTIONS",,,3,5,270,268,273,273,546,1.1,1.8,-0.7,0.6,1.5
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","ABDOMINAL AND GASTROINTESTINAL INFECTIONS","DIVERTICULITIS",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","ABDOMINAL AND GASTROINTESTINAL INFECTIONS","GASTROENTERITIS",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","ABDOMINAL AND GASTROINTESTINAL INFECTIONS",,3,2,270,271,273,273,546,1.1,0.7,0.4,1.5,1.2
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","BONE AND JOINT INFECTIONS","BONE INFECTION",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","BONE AND JOINT INFECTIONS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","BREAST INFECTIONS","BREAST ABSCESS",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","BREAST INFECTIONS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","DENTAL AND ORAL SOFT TISSUE INFECTIONS","PAROTITIS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","DENTAL AND ORAL SOFT TISSUE INFECTIONS","TOOTH ABSCESS",4,5,269,268,273,273,546,1.5,1.8,-0.4,0.8,1.4
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","DENTAL AND ORAL SOFT TISSUE INFECTIONS","TOOTH INFECTION",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","DENTAL AND ORAL SOFT TISSUE INFECTIONS",,6,7,267,266,273,273,546,2.2,2.6,-0.4,0.9,1.6
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","EAR INFECTIONS","EAR INFECTION",2,3,271,270,273,273,546,0.7,1.1,-0.4,0.7,1.2
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","EAR INFECTIONS","OTITIS EXTERNA",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","EAR INFECTIONS","OTITIS MEDIA",1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","EAR INFECTIONS",,4,5,269,268,273,273,546,1.5,1.8,-0.4,0.8,1.4
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","EYE AND EYELID INFECTIONS","EYE INFECTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","EYE AND EYELID INFECTIONS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","INFECTIONS NEC","IMPLANT SITE INFECTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","INFECTIONS NEC","LOCALISED INFECTION",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","INFECTIONS NEC","RESPIRATORY TRACT INFECTION",3,2,270,271,273,273,546,1.1,0.7,0.4,1.5,1.2
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","INFECTIONS NEC","WOUND INFECTION",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","INFECTIONS NEC",,5,6,268,267,273,273,546,1.8,2.2,-0.4,0.8,1.5
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","BRONCHITIS",10,6,263,267,273,273,546,3.7,2.2,1.5,1.7,2.1
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","BRONCHITIS ACUTE",4,3,269,270,273,273,546,1.5,1.1,0.4,1.3,1.3
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","LOWER RESPIRATORY TRACT INFECTION",4,4,269,269,273,273,546,1.5,1.5,0,1,1.3
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","LUNG INFECTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","PNEUMONIA",6,1,267,272,273,273,546,2.2,0.4,1.8,6,2.9
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","PNEUMONIA PRIMARY ATYPICAL",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS","UPPER RESPIRATORY TRACT INFECTION",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","LOWER RESPIRATORY TRACT AND LUNG INFECTIONS",,26,15,247,258,273,273,546,9.5,5.5,4,1.7,3.6
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","MALE REPRODUCTIVE TRACT INFECTIONS","PROSTATE INFECTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","MALE REPRODUCTIVE TRACT INFECTIONS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","SKIN STRUCTURES AND SOFT TISSUE INFECTIONS","DIABETIC FOOT INFECTION",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","SKIN STRUCTURES AND SOFT TISSUE INFECTIONS","SKIN INFECTION",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","SKIN STRUCTURES AND SOFT TISSUE INFECTIONS",,3,1,270,272,273,273,546,1.1,0.4,0.7,3,1.4
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","ACUTE SINUSITIS",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","LARYNGITIS",1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","NASOPHARYNGITIS",22,12,251,261,273,273,546,8.1,4.4,3.7,1.8,3.5
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","PHARYNGITIS",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","RHINITIS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","SINUSITIS",11,11,262,262,273,273,546,4,4,0,1,1.8
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS","UPPER RESPIRATORY TRACT INFECTION",16,15,257,258,273,273,546,5.9,5.5,0.4,1.1,1.9
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","UPPER RESPIRATORY TRACT INFECTIONS",,51,43,222,230,273,273,546,18.7,15.8,2.9,1.2,2.8
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","CYSTITIS",1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","KIDNEY INFECTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","URINARY TRACT INFECTION",18,16,255,257,273,273,546,6.6,5.9,0.7,1.1,2
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS",,19,19,254,254,273,273,546,7,7,0,1,2
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED",,,119,100,154,173,273,273,546,43.6,36.6,7,1.2,4
